STATION,NAME,LATITUDE,LONGITUDE,COUNTY,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF4,FZF4_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,FZF9,FZF9_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93
USC00437054,"SAINT JOHNSBURY, VT US",44.42,-72.0194,Caledonia,213.4,2017,,,423.0,,423.0,7,175.0,7,102.0,7,96.0,,29.0,7,22.0,7,152.0,7,59.0,7,145.0,7,8.0,7,-21.0,"7,1229,",21.0,",7,0217,+",9.5,",7,0315,",1.56,",7,0701,",91.0,"7,0926,+",31.0,"71,002",20.0,"71,108",20.0,"71,108",20.0,"71,108",14.0,"71,111",32.0,"70,521",25.0,"70,415",24.0,"70,414",7.0,"70,326",7.0,"70,326",6992.0,,6992.0,7,43.67,",7",115.1,",7",46.4,7,57.3,7,35.5,7,,,,,,,,,,,,,,,,,,,,
USC00437054,"SAINT JOHNSBURY, VT US",44.42,-72.0194,Caledonia,213.4,2018,,,608.0,,608.0,7,168.0,7,92.0,7,138.0,,25.0,7,23.0,7,169.0,7,50.0,7,136.0,7,13.0,7,-28.0,"7,0102,",16.0,",7,0210,",10.0,",7,0308,",2.17,",7,0804,",93.0,"7,0705,",32.0,"71,014",27.0,"71,019",24.0,"71,111",14.0,"71,112",14.0,"71,112",31.0,"70,513",27.0,"70,424",23.0,"70,423",19.0,"70,410",12.0,"70,406",7416.0,,7416.0,7,42.44,",7",90.6,",7",45.7,7,56.1,7,35.3,7,,,,,,,,,,,,,,,,,,,,
USC00437054,"SAINT JOHNSBURY, VT US",44.42,-72.0194,Caledonia,213.4,2019,,,387.0,,387.0,H,177.0,H,90.0,H,145.0,,26.0,H,29.0,H,162.0,H,61.0,H,115.0,H,5.0,H,-17.0,"H,0202,+",22.0,",H,0131,+",13.6,",H,0120,",3.23,",H,0520,",93.0,"H,0721,+",28.0,"71,005",28.0,"71,005",23.0,"71,108",14.0,"71,109",14.0,"71,109",28.0,"70,509",28.0,"70,509",21.0,"70,411",17.0,"70,405",15.0,"70,402",7951.0,,7951.0,H,47.56,",H",103.3,",H",44.2,H,55.1,H,33.4,H,,,,,,,,,,,,,,,,,,,,
USC00434122,"ISLAND POND AIRPORT, VT US",44.7902,-71.8298,Essex,363.9,2019,,,163.0,,163.0,H,,,,,,,,,63.0,H,192.0,H,87.0,H,87.0,H,1.0,H,-26.0,"H,0114,+",,,,,,,90.0,"H,0721,",32.0,"H,0913",28.0,"H,0919",24.0,"H,1006",20.0,"H,1108",6.0,"H,1109",31.0,"H,0601",23.0,"H,0509",23.0,"H,0509",20.0,"H,0418",10.0,"H,0411",9701.0,,9701.0,H,,,,,38.4,H,50.6,H,26.3,H,,,,,,,,,,,,,,,,,,,,
USC00434120,"ISLAND POND, VT US",44.8128,-71.8902,Essex,365.8,2015,,,208.0,,208.0,7,194.0,7,103.0,7,111.0,,37.0,7,50.0,7,186.0,7,84.0,7,106.0,7,0.0,7,-36.0,"7,0224,",29.0,",7,0225,+",7.5,",7,0128,",2.17,",7,0930,",87.0,"7,0819,+",29.0,"70,926",28.0,"71,003",20.0,"71,018",20.0,"71,018",16.0,"71,019",29.0,"70,523",28.0,"70,515",20.0,"70,416",20.0,"70,416",13.0,"70,408",9404.0,,9404.0,7,46.23,",7",101.5,",7",40.3,7,51.2,7,29.4,7,,,,,,,,,,,,,,,,,,,,
USC00434120,"ISLAND POND, VT US",44.8128,-71.8902,Essex,365.8,2016,,,249.0,,249.0,7,191.0,7,90.0,7,112.0,,31.0,7,27.0,7,183.0,7,76.0,7,111.0,7,0.0,7,-25.0,"7,0215,",14.0,",7,1219,+",8.0,",7,1122,",2.03,",7,0724,",86.0,"7,0714,",31.0,"70,925",27.0,"71,011",24.0,"71,027",17.0,"71,129",11.0,"71,205",32.0,"70,518",27.0,"70,517",18.0,"70,429",18.0,"70,429",15.0,"70,410",8070.0,,8070.0,7,41.87,",7",96.0,",7",42.7,7,52.8,7,32.5,7,,,,,,,,,,,,,,,,,,,,
USC00434120,"ISLAND POND, VT US",44.8128,-71.8902,Essex,365.8,2017,,,175.0,,175.0,7,204.0,7,113.0,7,137.0,,44.0,7,34.0,7,168.0,7,82.0,7,107.0,7,0.0,7,-25.0,"7,1230,",46.0,",7,0217,",17.0,",7,0315,",2.31,",7,1025,",89.0,"7,0926,",29.0,"71,001",26.0,"71,017",18.0,"71,108",18.0,"71,108",14.0,"71,110",29.0,"70,521",28.0,"70,504",24.0,"70,415",16.0,"70,409",16.0,"70,409",8371.0,,8371.0,7,47.63,",7",146.7,",7",41.9,7,51.8,7,31.9,7,,,,,,,,,,,,,,,,,,,,
USC00434120,"ISLAND POND, VT US",44.8128,-71.8902,Essex,365.8,2018,,,357.0,,357.0,7,194.0,7,104.0,7,139.0,,34.0,7,34.0,7,185.0,7,87.0,7,104.0,7,3.0,7,-33.0,"7,0102,",26.0,",7,0211,",10.0,",7,0208,",1.96,",7,0701,",91.0,"7,0705,",30.0,"70,909",27.0,"71,018",21.0,"71,027",10.0,"71,112",10.0,"71,112",29.0,"70,518",28.0,"70,513",20.0,"70,423",20.0,"70,423",13.0,"70,411",8788.0,,8788.0,7,44.98,",7",119.9,",7",41.3,7,51.0,7,31.6,7,,,,,,,,,,,,,,,,,,,,
USC00434120,"ISLAND POND, VT US",44.8128,-71.8902,Essex,365.8,2019,,,190.0,,190.0,H,196.0,H,109.0,H,150.0,,38.0,H,51.0,H,185.0,H,96.0,H,85.0,H,0.0,H,-24.0,"H,0113,",34.0,",H,0203,",9.0,",H,0323,+",2.78,",H,1002,",89.0,"H,0721,",32.0,"70,918",25.0,"71,005",24.0,"71,107",19.0,"71,108",8.0,"71,109",30.0,"70,512",25.0,"70,509",24.0,"70,417",13.0,"70,411",13.0,"70,411",9384.0,,9384.0,H,51.08,",H",128.5,",H",39.8,H,50.1,H,29.4,H,,,,,,,,,,,,,,,,,,,,
US1VTCH0015,"HUNTINGTON 0.7 NNE, VT US",44.33583333,-72.98416667,Chittenden,216.7,2015,,,,,,,171.0,N,100.0,N,,,,,,,,,,,,,,,,,,,,,2.06,",N,0610,",,,,,,,,,,,,,,,,,,,,,,,,,,,44.67,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0015,"HUNTINGTON 0.7 NNE, VT US",44.33583333,-72.98416667,Chittenden,216.7,2016,,,,,,,182.0,N,90.0,N,,,,,,,,,,,,,,,,,,,,,1.59,",N,0817,",,,,,,,,,,,,,,,,,,,,,,,,,,,37.11,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0015,"HUNTINGTON 0.7 NNE, VT US",44.33583333,-72.98416667,Chittenden,216.7,2017,,,,,,,196.0,N,106.0,N,,,,,,,,,,,,,,,,,,,,,3.07,",N,0630,",,,,,,,,,,,,,,,,,,,,,,,,,,,49.79,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0015,"HUNTINGTON 0.7 NNE, VT US",44.33583333,-72.98416667,Chittenden,216.7,2018,,,,,,,185.0,N,107.0,N,,,,,,,,,,,,,,,,,,,,,2.3,",N,0113,",,,,,,,,,,,,,,,,,,,,,,,,,,,42.74,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0015,"HUNTINGTON 0.7 NNE, VT US",44.33583333,-72.98416667,Chittenden,216.7,2019,,,,,,,200.0,N,98.0,N,,,,,,,,,,,,,,,,,,,,,3.01,",N,1101,",,,,,,,,,,,,,,,,,,,,,,,,,,,55.74,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0019,"JERICHO 1.0 NNW, VT US",44.515239,-72.9925559,Chittenden,195.4,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.21,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0013,"RICHMOND 3.4 SSE, VT US",44.360837,-72.963986,Chittenden,223.4,2016,,,,,,,161.0,N,86.0,N,,,,,,,,,,,,,,,,,,,,,1.68,",N,0225,",,,,,,,,,,,,,,,,,,,,,,,,,,,37.44,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0013,"RICHMOND 3.4 SSE, VT US",44.360837,-72.963986,Chittenden,223.4,2017,,,,,,,186.0,N,109.0,N,,,,,,,,,,,,,,,,,,,,,2.95,",N,0630,",,,,,,,,,,,,,,,,,,,,,,,,,,,50.94,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0013,"RICHMOND 3.4 SSE, VT US",44.360837,-72.963986,Chittenden,223.4,2018,,,,,,,175.0,N,110.0,N,,,,,,,,,,,,,,,,,,,,,2.12,",N,0113,",,,,,,,,,,,,,,,,,,,,,,,,,,,44.79,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTRT0001,"WEST RUTLAND 1.2 N, VT US",43.610676,-73.046638,Rutland,206.7,2015,,,,,,,162.0,N,88.0,N,,,,,,,,,,,,,,,,,,,,,2.23,",N,0930,",,,,,,,,,,,,,,,,,,,,,,,,,,,39.04,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTRT0001,"WEST RUTLAND 1.2 N, VT US",43.610676,-73.046638,Rutland,206.7,2016,,,,,,,161.0,N,80.0,N,,,,,,,,,,,,,,,,,,,,,1.98,",N,0919,",,,,,,,,,,,,,,,,,,,,,,,,,,,39.43,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTRT0001,"WEST RUTLAND 1.2 N, VT US",43.610676,-73.046638,Rutland,206.7,2017,,,,,,,157.0,N,101.0,N,,,,,,,,,,,,,,,,,,,,,2.69,",N,0315,",,,,,,,,,,,,,,,,,,,,,,,,,,,43.59,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0011,"UNDERHILL 5.1 NNE, VT US",44.598107,-72.918762,Chittenden,277.1,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.55,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0011,"UNDERHILL 5.1 NNE, VT US",44.598107,-72.918762,Chittenden,277.1,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.43,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0011,"UNDERHILL 5.1 NNE, VT US",44.598107,-72.918762,Chittenden,277.1,2018,,,,,,,175.0,N,111.0,N,,,,,,,,,,,,,,,,,,,,,1.81,",N,0113,",,,,,,,,,,,,,,,,,,,,,,,,,,,51.08,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1VTCH0011,"UNDERHILL 5.1 NNE, VT US",44.598107,-72.918762,Chittenden,277.1,2019,,,,,,,179.0,N,107.0,N,,,,,,,,,,,,,,,,,,,,,4.06,",N,1101,",,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000VELM,"ELMORE VERMONT, VT US",44.5431,-72.5294,Lamoille,365.8,2015,,,331.0,,331.0,U,,,,,,,,,43.0,U,159.0,U,71.0,U,125.0,U,1.0,U,-30.0,"U,0224,",,,,,,,90.0,"U,0729,",31.0,"U,1004",25.0,"U,1017",23.0,"U,1018",18.0,"U,1019",16.0,"U,1124",28.0,"U,0425",28.0,"U,0425",24.0,"U,0416",17.0,"U,0408",12.0,"U,0402",8485.0,,8485.0,U,,,,,42.8,U,53.6,U,32.0,U,,,,,,,,,,,,,,,,,,,,
USR0000VELM,"ELMORE VERMONT, VT US",44.5431,-72.5294,Lamoille,365.8,2016,,,364.0,,364.0,U,,,,,,,,,20.0,U,167.0,U,63.0,U,120.0,U,0.0,U,-21.0,"U,0214,",,,,,,,89.0,"U,0811,+",31.0,"U,1011",28.0,"U,1015",24.0,"U,1107",19.0,"U,1128",16.0,"U,1204",31.0,"U,0516",23.0,"U,0429",23.0,"U,0429",16.0,"U,0410",16.0,"U,0410",7288.0,,7288.0,U,,,,,44.5,U,54.7,U,34.4,U,,,,,,,,,,,,,,,,,,,,
USR0000VELM,"ELMORE VERMONT, VT US",44.5431,-72.5294,Lamoille,365.8,2017,,,270.0,,270.0,U,,,,,,,,,26.0,U,151.0,U,68.0,U,108.0,U,0.0,U,-14.0,"U,1230,+",,,,,,,89.0,"U,0925,+",29.0,"U,1017",24.0,"U,1107",24.0,"U,1107",19.0,"U,1108",15.0,"U,1110",32.0,"U,0509",27.0,"U,0415",19.0,"U,0409",19.0,"U,0409",-1.0,"U,0326",7553.0,,7553.0,U,,,,,44.0,U,53.6,U,34.4,U,,,,,,,,,,,,,,,,,,,,
USR0000VELM,"ELMORE VERMONT, VT US",44.5431,-72.5294,Lamoille,365.8,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8058.0,,8058.0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00438172,"SUTTON 2 NE, VT US",44.6649,-72.0232,Caledonia,304.8,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10441.0,,10441.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00438172,"SUTTON 2 NE, VT US",44.6649,-72.0232,Caledonia,304.8,2016,,,,,,,,,,,120.0,,31.0,7,,,,,,,,,,,,,17.0,",7,1231,",5.3,",7,1230,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8,",7",,,,,,,,,,,,,,,,,,,,,,,,,,
USC00436391,"PLAINFIELD, VT US",44.2763,-72.4154,Washington,243.8,2015,,,216.0,,216.0,7,146.0,7,90.0,7,104.0,,26.0,7,59.0,7,196.0,7,80.0,7,126.0,7,1.0,7,-29.0,"7,0225,+",20.0,",7,0226,+",4.0,",7,1229,+",2.67,",7,0720,",91.0,"7,0730,",32.0,"70,926",28.0,"71,003",18.0,"71,018",18.0,"71,018",14.0,"71,019",32.0,"70,607",25.0,"70,523",22.0,"70,417",16.0,"70,409",16.0,"70,409",,,,,44.98,",7",53.7,",7",40.4,7,53.6,7,27.2,7,,,,,,,,,,,,,,,,,,,,
USC00436391,"PLAINFIELD, VT US",44.2763,-72.4154,Washington,243.8,2016,,,250.0,,250.0,7,148.0,7,86.0,7,85.0,,19.0,7,29.0,7,190.0,7,61.0,7,118.0,7,1.0,7,-23.0,"7,1220,",7.0,",7,1230,+",3.0,",7,1218,",2.38,",7,0225,",90.0,"7,0812,",29.0,"70,925",25.0,"71,011",22.0,"71,015",20.0,"71,107",16.0,"71,205",27.0,"70,517",27.0,"70,517",19.0,"70,430",19.0,"70,430",8.0,"70,407",7999.0,,7999.0,7,41.0,",7",41.2,",7",42.4,7,54.8,7,30.1,7,,,,,,,,,,,,,,,,,,,,
USC00436391,"PLAINFIELD, VT US",44.2763,-72.4154,Washington,243.8,2017,,,,,,,162.0,7,99.0,7,104.0,,21.0,7,,,,,74.0,7,120.0,7,2.0,7,,,17.0,",7,0218,+",13.0,",7,0315,",2.29,",7,0630,",92.0,"7,0613,",,,,,,,,,,,,,,,,,,,,,8450.0,,8450.0,7,46.65,",7",84.7,",7",,,53.8,7,,,,,,,,,,,,,,,,,,,,,,
USC00436391,"PLAINFIELD, VT US",44.2763,-72.4154,Washington,243.8,2018,,,360.0,,360.0,7,165.0,7,101.0,7,143.0,,28.0,7,36.0,7,189.0,7,68.0,7,123.0,7,9.0,7,-29.0,"7,0103,+",22.0,",7,0315,+",16.0,",7,0314,",1.83,",7,0619,",94.0,"7,0706,",32.0,"70,909",28.0,"71,015",23.0,"71,027",15.0,"71,112",15.0,"71,112",32.0,"70,518",27.0,"70,512",23.0,"70,424",20.0,"70,423",12.0,"70,407",,,,,40.76,",7",88.2,",7",41.9,7,53.7,7,30.1,7,,,,,,,,,,,,,,,,,,,,
USC00436391,"PLAINFIELD, VT US",44.2763,-72.4154,Washington,243.8,2019,,,198.0,,198.0,H,164.0,H,105.0,H,148.0,,,,43.0,H,189.0,H,75.0,H,109.0,H,3.0,H,-20.0,"H,0123,+",24.0,",H,0324,+",,,1.95,",H,0520,",93.0,"H,0721,",30.0,"70,919",25.0,"71,005",24.0,"71,102",11.0,"71,109",11.0,"71,109",32.0,"70,514",27.0,"70,509",20.0,"70,412",20.0,"70,412",15.0,"70,406",9078.0,,9078.0,H,49.84,",H",,,40.4,H,52.8,H,27.9,H,,,,,,,,,,,,,,,,,,,,
USC00431565,"CORINTH, VT US",44.0069,-72.3194,Orange,359.7,2015,,,164.0,,164.0,7,152.0,7,87.0,7,113.0,,28.0,7,59.0,7,181.0,7,75.0,7,111.0,7,0.0,7,-25.0,"7,0225,+",32.0,",7,0222,",6.5,",7,0222,",2.84,",7,0720,",87.0,"7,0820,+",32.0,"70,927",28.0,"71,005",19.0,"71,018",19.0,"71,018",16.0,"71,019",32.0,"70,524",27.0,"70,523",24.0,"70,416",17.0,"70,409",13.0,"70,403",9506.0,,9506.0,7,44.08,",7",74.9,",7",40.5,7,51.9,7,29.0,7,,,,,,,,,,,,,,,,,,,,
USC00431565,"CORINTH, VT US",44.0069,-72.3194,Orange,359.7,2016,,,,,,,143.0,7,89.0,7,111.0,,30.0,7,,,,,,,,,,,,,14.0,",7,1231,+",5.8,",7,1230,",1.92,",7,0606,",,,,,,,,,,,,,,,,,,,,,,,7892.0,,7892.0,7,39.39,",7",71.7,",7",,,,,,,,,,,,,,,,,,,,,,,,,,
USC00431565,"CORINTH, VT US",44.0069,-72.3194,Orange,359.7,2017,,,101.0,,101.0,7,166.0,7,98.0,7,132.0,,32.0,7,34.0,7,173.0,7,70.0,7,91.0,7,0.0,7,-23.0,"7,1229,",34.0,",7,0217,",16.0,",7,0315,",2.9,",7,1025,",86.0,"7,0613,",29.0,"71,001",26.0,"71,017",21.0,"71,108",16.0,"71,109",16.0,"71,109",30.0,"70,505",23.0,"70,416",23.0,"70,416",7.0,"70,327",7.0,"70,327",,,,,48.79,",7",115.5,",7",41.9,7,51.9,7,32.0,7,,,,,,,,,,,,,,,,,,,,
USC00431565,"CORINTH, VT US",44.0069,-72.3194,Orange,359.7,2018,,,229.0,,229.0,7,162.0,7,98.0,7,169.0,,31.0,7,28.0,7,186.0,7,73.0,7,115.0,7,0.0,7,-24.0,"7,0108,+",32.0,",7,0315,",9.8,",7,0208,",1.7,",7,0804,",87.0,"7,0703,+",30.0,"71,014",27.0,"71,018",24.0,"71,020",16.0,"71,112",16.0,"71,112",32.0,"70,514",25.0,"70,424",24.0,"70,423",18.0,"70,413",16.0,"70,409",8620.0,,8620.0,7,43.13,",7",119.3,",7",41.7,7,51.7,7,31.8,7,,,,,,,,,,,,,,,,,,,,
USC00431565,"CORINTH, VT US",44.0069,-72.3194,Orange,359.7,2019,,,,,,,,,,,163.0,,38.0,H,,,,,,,,,,,,,35.0,",H,0323,",12.3,",H,0120,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.7,",H",,,,,,,,,,,,,,,,,,,,,,,,,,
USC00435768,"NORTH HARTLAND LAKE, VT US",43.6027,-72.3621,Windsor,173.7,2015,,,370.0,,370.0,7,,,,,,,,,42.0,7,166.0,7,75.0,7,129.0,7,1.0,7,-24.0,"7,0225,+",,,,,,,91.0,"7,0730,",32.0,"71,005",23.0,"71,018",23.0,"71,018",17.0,"71,118",15.0,"71,124",32.0,"70,524",28.0,"70,425",22.0,"70,409",18.0,"70,403",12.0,"70,330",8532.0,,8532.0,7,36.33,",7",,,43.5,7,55.0,7,31.9,7,,,,,,,,,,,,,,,,,,,,
USC00435768,"NORTH HARTLAND LAKE, VT US",43.6027,-72.3621,Windsor,173.7,2016,,,396.0,,396.0,7,,,,,,,,,14.0,7,178.0,7,46.0,7,124.0,7,2.0,7,-17.0,"7,0215,+",,,,,,,92.0,"7,0812,",30.0,"71,011",27.0,"71,015",23.0,"71,106",20.0,"71,205",16.0,"71,210",31.0,"70,517",26.0,"70,429",23.0,"70,411",12.0,"70,407",12.0,"70,407",7107.0,,7107.0,7,36.41,",",,,45.7,7,56.6,7,34.8,7,,,,,,,,,,,,,,,,,,,,
USC00435768,"NORTH HARTLAND LAKE, VT US",43.6027,-72.3621,Windsor,173.7,2017,,,302.0,,302.0,7,,,,,,,,,18.0,7,160.0,7,55.0,7,125.0,7,2.0,7,-21.0,"7,1231,+",,,,,,,92.0,"7,0613,",29.0,"71,017",27.0,"71,108",20.0,"71,109",20.0,"71,109",16.0,"71,111",31.0,"70,505",27.0,"70,416",24.0,"70,409",17.0,"70,327",8.0,"70,324",7464.0,,7464.0,7,,,,,44.8,7,55.3,7,34.4,7,,,,,,,,,,,,,,,,,,,,
USC00435768,"NORTH HARTLAND LAKE, VT US",43.6027,-72.3621,Windsor,173.7,2018,,,472.0,,472.0,7,,,,,,,,,20.0,7,181.0,7,60.0,7,120.0,7,9.0,7,-23.0,"7,0103,+",,,,,,,94.0,"7,0702,",30.0,"71,014",26.0,"71,019",23.0,"71,022",20.0,"71,112",12.0,"71,115",32.0,"70,425",27.0,"70,424",24.0,"70,415",20.0,"70,409",14.0,"70,322",7854.0,,7854.0,7,41.61,",7",,,44.3,7,54.4,7,34.2,7,,,,,,,,,,,,,,,,,,,,
USC00435768,"NORTH HARTLAND LAKE, VT US",43.6027,-72.3621,Windsor,173.7,2019,,,310.0,,310.0,H,,,,,,,,,29.0,H,176.0,H,62.0,H,109.0,H,2.0,H,-15.0,"H,0203,+",,,,,,,93.0,"H,0721,",29.0,"71,005",26.0,"71,102",22.0,"71,108",16.0,"71,109",16.0,"71,109",32.0,"70,514",27.0,"70,429",23.0,"70,412",19.0,"70,403",14.0,"70,328",8262.0,,8262.0,H,,,,,43.0,H,53.8,H,32.2,H,,,,,,,,,,,,,,,,,,,,
USW00054771,"MORRISVILLE STOWE STATE AIRPORT, VT US",44.534440000000004,-72.61444,Lamoille,223.1,2015,4.0,W,482.0,,482.0,W,115.0,W,50.0,W,0.0,,,,43.0,W,156.0,W,67.0,W,135.0,W,5.0,W,-29.0,"W,0224,",0.0,",W,1231,+",,,1.93,",W,0609,",93.0,"W,0729,",31.0,"W,1004",27.0,"W,1017",22.0,"W,1018",17.0,"W,1019",12.0,"W,1130",32.0,"W,0515",22.0,"W,0416",22.0,"W,0416",14.0,"W,0402",14.0,"W,0402",8292.0,,8292.0,W,22.48,",W",,,44.1,W,55.7,W,32.5,W,310.0,W,300.0,W,30.0,W,46.1,W,,,,,,,,,,,,
USW00054771,"MORRISVILLE STOWE STATE AIRPORT, VT US",44.534440000000004,-72.61444,Lamoille,223.1,2016,4.5,W,303.0,,303.0,W,111.0,W,63.0,W,0.0,,,,17.0,W,169.0,W,47.0,W,124.0,W,1.0,W,-17.0,"W,0214,",0.0,",W,1231,+",,,1.1,",W,0801,",90.0,"W,0811,",31.0,"W,0925",25.0,"W,1015",23.0,"W,1101",19.0,"W,1128",6.0,"W,1210",30.0,"W,0517",27.0,"W,0510",20.0,"W,0429",19.0,"W,0428",11.0,"W,0406",6915.0,,6915.0,W,21.65,",W",,,44.7,W,56.0,W,33.3,W,20.0,W,20.0,W,36.0,W,47.0,W,,,,,,,,,,,,
USW00054771,"MORRISVILLE STOWE STATE AIRPORT, VT US",44.534440000000004,-72.61444,Lamoille,223.1,2017,4.5,W,180.0,,180.0,W,154.0,W,81.0,W,0.0,,,,23.0,W,171.0,W,67.0,W,111.0,W,0.0,W,-24.0,"W,1229,",0.0,",W,1231,+",,,1.76,",W,0629,",89.0,"W,0925,+",31.0,"W,0930",25.0,"W,1017",22.0,"W,1107",17.0,"W,1108",13.0,"W,1111",29.0,"W,0521",27.0,"W,0504",22.0,"W,0415",19.0,"W,0409",-2.0,"W,0326",7744.0,,7744.0,W,37.15,",W",,,43.1,W,53.8,W,32.4,W,170.0,W,190.0,W,42.9,W,65.1,W,,,,,,,,,,,,
USW00054771,"MORRISVILLE STOWE STATE AIRPORT, VT US",44.534440000000004,-72.61444,Lamoille,223.1,2018,4.5,W,,,,,173.0,W,95.0,W,0.0,,,,22.0,W,183.0,W,65.0,W,121.0,W,7.0,W,-24.0,"W,0101,",0.0,",W,1231,+",,,1.63,",W,0112,",92.0,"W,0806,+",31.0,"W,0909",24.0,"W,1026",22.0,"W,1111",16.0,"W,1112",5.0,"W,1114",32.0,"W,0518",27.0,"W,0512",19.0,"W,0423",19.0,"W,0423",13.0,"W,0406",,,,,39.94,",W",,,43.1,W,53.9,W,32.3,W,350.0,W,360.0,W,29.1,W,48.1,W,,,,,,,,,,,,
USW00054771,"MORRISVILLE STOWE STATE AIRPORT, VT US",44.534440000000004,-72.61444,Lamoille,223.1,2019,4.5,W,244.0,,244.0,D,160.0,D,83.0,D,,,,,33.0,D,178.0,D,74.0,D,106.0,D,1.0,D,-19.0,"D,0122,",,,,,2.2,",D,1001,",91.0,"D,0720,",32.0,"W,0919",27.0,"W,1005",22.0,"W,1108",11.0,"W,1109",11.0,"W,1109",32.0,"W,0512",27.0,"W,0509",21.0,"W,0411",14.0,"W,0405",14.0,"W,0405",8705.0,,8705.0,D,42.93,",D",,,41.7,D,53.0,D,30.5,D,180.0,W,170.0,W,32.0,W,52.1,W,,,,,,,,,,,,
US1VTWH0029,"BRATTLEBORO 0.7 S, VT US",42.8403,-72.5558,Windham,117.3,2019,,,,,,,157.0,N,87.0,N,,,,,,,,,,,,,,,,,,,,,2.63,",N,1017,",,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,",N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00432773,"ENOSBURG FALLS 2, VT US",44.9096,-72.8137,Franklin,129.5,2015,,,441.0,,441.0,7,,,,,,,34.0,7,55.0,7,179.0,7,67.0,7,142.0,7,9.0,7,-33.0,"7,0225,",,,8.0,",7,0203,",,,93.0,"7,0730,",30.0,"71,005",27.0,"71,015",21.0,"71,018",16.0,"71,019",16.0,"71,019",32.0,"70,524",22.0,"70,418",22.0,"70,418",20.0,"70,409",15.0,"70,403",8462.0,,8462.0,7,,,91.3,",7",42.8,7,56.2,7,29.4,7,,,,,,,,,,,,,,,,,,,,
