COUNTY,DATE,CDSD,EMXP,PRCP,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HTDD,TAVG,TMAX,TMIN,SNOW,PSUN
Windham,2018,317.0,1.91 ,50.67 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,52.150000000000006,95.85
Windham,2019,317.0,2.63 ,47.8  ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,52.150000000000006,95.85
Windham,2019,317.0,2.43 ,44.59 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,35.0,52.150000000000006,95.85
Windsor,1990,261  ,3.2  ,60.8  ,261  ,11   ,172  ,33   ,127  ,1    ,-8   ,91   ,32   ,28   ,24   ,17   ,12   ,31   ,22   ,22   ,13   ,13   ,8277.0,45.4 ,57.3 ,33.5 ,90.5  ,95.85
Windsor,1990,287.5,3.88 ,55.59 ,287.5,11.5,171.0,34.0,122.0,1.5,-13.0,91.0,31.0,28.0,24.0,17.5,14.0,30.5,25.0,20.5,16.0,13.0,8277.0,45.2,56.75,33.65,92.1  ,95.85
Windsor,1990,287.5,3.03 ,51.98 ,287.5,11.5,171.0,34.0,122.0,1.5,-13.0,91.0,31.0,28.0,24.0,17.5,14.0,30.5,25.0,20.5,16.0,13.0,8277.0,45.2,56.75,33.65,87.4  ,95.85
Windsor,1990,314  ,4.19 ,53.32 ,314  ,12   ,170  ,35   ,117  ,2    ,-18  ,91   ,30   ,28   ,24   ,18   ,16   ,30   ,28   ,19   ,19   ,13   ,8277  ,45   ,56.2 ,33.8 ,93.9  ,95.85
Windsor,1991,206  ,2.13 ,43.75 ,206  ,27   ,191  ,44   ,138  ,2    ,-11  ,90   ,31   ,26   ,23   ,18   ,13   ,32   ,28   ,23   ,15   ,15   ,7292  ,44.7 ,57.3 ,32.1 ,45    ,95.85
Windsor,1991,256.5,2.4  ,45.04 ,256.5,25.0,183.5,46.0,134.0,4.0,-12.0,93.0,31.0,25.0,23.5,19.0,13.5,31.5,28.0,21.5,17.5,15.0,7304.5,44.900000000000006,57.15,32.650000000000006,65.6  ,95.85
Windsor,1991,256.5,2.15 ,40.47 ,256.5,25.0,183.5,46.0,134.0,4.0,-12.0,93.0,31.0,25.0,23.5,19.0,13.5,31.5,28.0,21.5,17.5,15.0,7304.5,44.900000000000006,57.15,32.650000000000006,45.4  ,95.85
Windsor,1991,307  ,2.16 ,43.5  ,307  ,23   ,176  ,48   ,130  ,6    ,-13  ,96   ,31   ,24   ,24   ,20   ,14   ,31   ,28   ,20   ,20   ,15   ,7317  ,45.1 ,57   ,33.2 ,62.5  ,95.85
Windsor,1992,94   ,2.05 ,42.88 ,94   ,29   ,187  ,50   ,100  ,0    ,-14  ,89   ,29   ,28   ,24   ,18   ,14   ,30   ,26   ,19   ,19   ,16   ,8246  ,41.6 ,53.3 ,29.7 ,42.5  ,95.85
Windsor,1992,129.0,2.74 ,43.73 ,129.0,25.0,189.0,51.5,102.5,0.5,-14.0,89.5,28.0,27.5,23.0,17.5,14.5,31.0,27.0,21.0,18.5,15.0,8166.0,41.900000000000006,53.45,30.25,44.3  ,95.85
Windsor,1992,129.0,1.55 ,38.08 ,129.0,25.0,189.0,51.5,102.5,0.5,-14.0,89.5,28.0,27.5,23.0,17.5,14.5,31.0,27.0,21.0,18.5,15.0,8166.0,41.900000000000006,53.45,30.25,39.9  ,95.85
Windsor,1992,164  ,1.73 ,42.26 ,164  ,21   ,191  ,53   ,105  ,1    ,-14  ,90   ,27   ,27   ,22   ,17   ,15   ,32   ,28   ,23   ,18   ,14   ,8086  ,42.2 ,53.6 ,30.8 ,41.5  ,95.85
Windsor,1993,208  ,1.8  ,39.8  ,208  ,39   ,192  ,61   ,108  ,3    ,-28  ,91   ,27   ,27   ,21   ,19   ,7    ,32   ,26   ,21   ,18   ,9    ,8586  ,42.1 ,54.1 ,30.1 ,110.9 ,95.85
Windsor,1993,235.5,2.09 ,45.23 ,235.5,37.0,190.0,57.0,110.0,4.0,-28.5,92.0,27.0,27.0,19.5,18.5,11.5,32.0,25.5,21.0,19.0,12.5,8512.0,42.45,54.55,30.35,131   ,95.85
Windsor,1993,235.5,1.76 ,37.77 ,235.5,37.0,190.0,57.0,110.0,4.0,-28.5,92.0,27.0,27.0,19.5,18.5,11.5,32.0,25.5,21.0,19.0,12.5,8512.0,42.45,54.55,30.35,104.9 ,95.85
Windsor,1993,263  ,1.72 ,43.98 ,263  ,35   ,188  ,53   ,112  ,5    ,-29  ,93   ,27   ,27   ,18   ,18   ,16   ,32   ,25   ,21   ,20   ,16   ,8438  ,42.8 ,55   ,30.6 ,117.3 ,95.85
Windsor,1994,290.0,1.89,43.97,290.0,42.0,185.0,59.0,108.0,2.0,-36.0,95.0,32.0,26.0,22.0,17.0,12.0,28.0,28.0,21.0,19.0,16.0,8458  ,42.6,55.0,30.3,90.9,95.85
Windsor,1994,290.0,1.9  ,48.27 ,290.0,42.0,185.0,59.0,108.0,2.0,-36.0,95.0,32.0,26.0,22.0,17.0,12.0,28.0,28.0,21.0,19.0,16.0,8494.5,42.6,55.0,30.3,85.5  ,95.85
Windsor,1994,290.0,1.75 ,42.38 ,290.0,42.0,185.0,59.0,108.0,2.0,-36.0,95.0,32.0,26.0,22.0,17.0,12.0,28.0,28.0,21.0,19.0,16.0,8494.5,42.6,55.0,30.3,90.9  ,95.85
Windsor,1994,290  ,1.89 ,43.97 ,290  ,42   ,185  ,59   ,108  ,2    ,-36  ,95   ,32   ,26   ,22   ,17   ,12   ,28   ,28   ,21   ,19   ,16   ,8531  ,42.6 ,55   ,30.3 ,101   ,95.85
Windsor,1995,373.0,1.97 ,37.17 ,373.0,15.0,182.0,62.0,118.0,11.0,-16.0,97.0,30.0,25.0,24.0,12.0,12.0,29.0,23.0,23.0,17.0,16.0,7598.0,43.9,55.8,32.0,76.8  ,95.85
Windsor,1995,373  ,3.48 ,39.86 ,373  ,15   ,182  ,62   ,118  ,11   ,-16  ,97   ,30   ,25   ,24   ,12   ,12   ,29   ,23   ,23   ,17   ,16   ,7598  ,43.9 ,55.8 ,32   ,69.8  ,95.85
Windsor,1996,266.0,3.43 ,59.42 ,266.0,26.0,186.0,58.0,116.0,0.0,-20.0,89.0,25.0,25.0,21.0,16.0,16.0,31.0,27.0,24.0,20.0,11.0,8270.0,43.7,55.0,32.4,106.6 ,95.85
Windsor,1996,266.0,3.65 ,51.59 ,266.0,26.0,186.0,58.0,116.0,0.0,-20.0,89.0,25.0,25.0,21.0,16.0,16.0,31.0,27.0,24.0,20.0,11.0,8270.0,43.7,55.0,32.4,94.2  ,95.85
Windsor,1996,266  ,3.18 ,54.27 ,266  ,26   ,186  ,58   ,116  ,0    ,-20  ,89   ,25   ,25   ,21   ,16   ,16   ,31   ,27   ,24   ,20   ,11   ,8270  ,43.7 ,55   ,32.4 ,97.9  ,95.85
Windsor,1997,228.5,1.77 ,42.29 ,228.5,14.5,185.5,49.0,109.5,5.5,-16.5,90.5,29.5,26.5,22.5,18.5,13.0,31.5,26.5,23.5,18.5,11.5,7667.0,43.3,54.95,31.65,98.8  ,95.85
Windsor,1997,228.5,2.41 ,46.55 ,228.5,14.5,185.5,49.0,109.5,5.5,-16.5,90.5,29.5,26.5,22.5,18.5,13.0,31.5,26.5,23.5,18.5,11.5,7667.0,43.3,54.95,31.65,137   ,95.85
Windsor,1997,228.5,1.65 ,40.31 ,228.5,14.5,185.5,49.0,109.5,5.5,-16.5,90.5,29.5,26.5,22.5,18.5,13.0,31.5,26.5,23.5,18.5,11.5,7667.0,43.3,54.95,31.65,105.8 ,95.85
Windsor,1997,215  ,2.23 ,47.13 ,215  ,22   ,193  ,47   ,113  ,7    ,-16  ,91   ,29   ,26   ,24   ,20   ,12   ,31   ,26   ,24   ,20   ,15   ,8058  ,42.7 ,55.1 ,30.3 ,134.4 ,95.85
Windsor,1997,242  ,2.0,44.42,242  ,7    ,178  ,51   ,106  ,4    ,-17  ,90   ,30   ,27   ,21   ,17   ,14   ,32   ,27   ,23   ,17   ,8    ,7276  ,43.9 ,54.8 ,33   ,120.1,95.85
Windsor,1998,348.0,2.8  ,50.12 ,348.0,11.0,165.0,27.5,131.0,2.0,-11.0,90.5,29.5,28.0,22.0,20.0,15.5,31.5,28.0,24.0,17.0,11.5,7166.5,47.15,58.5,35.849999999999994,58.5  ,95.85
Windsor,1998,348.0,2.66 ,45.87 ,348.0,11.0,165.0,27.5,131.0,2.0,-11.0,90.5,29.5,28.0,22.0,20.0,15.5,31.5,28.0,24.0,17.0,11.5,7166.5,47.15,58.5,35.849999999999994,67.3  ,95.85
Windsor,1998,348.0,4.4  ,46.94 ,348.0,11.0,165.0,27.5,131.0,2.0,-11.0,90.5,29.5,28.0,22.0,20.0,15.5,31.5,28.0,24.0,17.0,11.5,7166.5,47.15,58.5,35.849999999999994,58    ,95.85
Windsor,1998,359  ,2.64 ,46.21 ,359  ,14   ,177  ,28   ,132  ,3    ,-13  ,91   ,29   ,28   ,21   ,20   ,15   ,32   ,28   ,24   ,20   ,9    ,7266  ,46.8 ,58.8 ,34.8 ,62    ,95.85
Windsor,1998,337  ,2.73,46.575,337  ,8    ,153  ,27   ,130  ,1    ,-9   ,90   ,30   ,28   ,23   ,20   ,16   ,31   ,28   ,24   ,14   ,14   ,7067  ,47.5 ,58.2 ,36.9 ,60.25,95.85
Windsor,1999,474.0,5.33 ,41.64 ,474.0,25.0,173.0,43.0,133.0,15.0,-16.0,96.0,31.0,26.0,24.0,18.0,16.0,30.0,28.0,24.0,19.0,15.0,7078.0,46.2,58.5,33.9,69.9  ,95.85
Windsor,1999,474.0,5.47 ,48.04 ,474.0,25.0,173.0,43.0,133.0,15.0,-16.0,96.0,31.0,26.0,24.0,18.0,16.0,30.0,28.0,24.0,19.0,15.0,7078.0,46.2,58.5,33.9,84.2  ,95.85
Windsor,1999,474.0,5.23 ,39.33 ,474.0,25.0,173.0,43.0,133.0,15.0,-16.0,96.0,31.0,26.0,24.0,18.0,16.0,30.0,28.0,24.0,19.0,15.0,7078.0,46.2,58.5,33.9,66.8  ,95.85
Windsor,1999,451  ,5.34 ,46.5  ,451  ,29   ,184  ,43   ,133  ,17   ,-15  ,95   ,31   ,26   ,24   ,19   ,14   ,29   ,28   ,24   ,19   ,15   ,7402  ,45.5 ,58.5 ,32.5 ,73.5  ,95.85
Windsor,1999,512  ,5.5  ,36.77 ,512  ,25   ,173  ,35   ,133  ,15   ,-19  ,97   ,31   ,26   ,23   ,17   ,16   ,30   ,28   ,24   ,19   ,16   ,7078  ,46.2 ,58.5 ,33.9 ,71.7,95.85
Windsor,1999,474  ,4.63 ,37.67 ,474  ,14   ,172  ,43   ,124  ,14   ,-16  ,96   ,30   ,27   ,24   ,18   ,16   ,31   ,28   ,23   ,18   ,5    ,7059  ,46.8 ,58.2 ,35.5 ,71.7,95.85
Windsor,2000,221.0,2.34,54.34 ,221.0,31.0,161.0,52.0,116.0,1.0,-18.0,90.0,29.0,25.0,24.0,17.0,16.0,30.0,28.0,22.0,18.0,8.0,7124.0,43.6,55.2,32.4,80.4  ,95.85
Windsor,2000,221.0,2.47 ,55.81 ,221.0,31.0,161.0,52.0,116.0,1.0,-18.0,90.0,29.0,25.0,24.0,17.0,16.0,30.0,28.0,22.0,18.0,8.0,7124.0,43.6,55.2,32.4,80.2  ,95.85
Windsor,2000,221.0,2.34 ,44.97 ,221.0,31.0,161.0,52.0,116.0,1.0,-18.0,90.0,29.0,25.0,24.0,17.0,16.0,30.0,28.0,22.0,18.0,8.0,7124.0,43.6,55.2,32.4,81.5  ,95.85
Windsor,2000,220  ,1.81 ,49.33 ,220  ,32   ,179  ,51   ,121  ,1    ,-18  ,90   ,30   ,23   ,23   ,16   ,16   ,30   ,28   ,23   ,20   ,5    ,7508  ,43.5 ,55.5 ,31.4 ,84.2  ,95.85
Windsor,2000,221  ,2.68 ,48.17 ,221  ,31   ,161  ,55   ,116  ,0    ,-23  ,87   ,25   ,25   ,24   ,17   ,14   ,31   ,28   ,22   ,16   ,16   ,7124  ,43.6 ,54.9 ,32.4 ,80.95,95.85
Windsor,2000,237  ,2.26 ,41.77 ,237  ,16   ,159  ,52   ,108  ,2    ,-11  ,90   ,29   ,25   ,24   ,20   ,16   ,30   ,28   ,22   ,18   ,8    ,7069  ,44.7 ,55.2 ,34.1 ,80.95,95.85
Windsor,2005,562.0,1.88 ,49.44 ,562.0,24.5,164.0,59.0,124.5,6.0,-21.0,94.0,29.5,27.5,24.0,18.5,13.0,28.5,25.5,24.0,16.5,15.0,7548.5,45.599999999999994,56.75,34.5,94.3  ,95.85
Windsor,2005,583  ,2.86 ,49.74 ,583  ,31   ,160  ,56   ,126  ,7    ,-24  ,94   ,28   ,28   ,24   ,18   ,12   ,25   ,25   ,24   ,15   ,15   ,7590  ,45.3 ,56.9 ,33.7 ,86.5  ,95.85
Windsor,2005,541  ,4.84 ,49.71 ,541  ,18   ,168  ,62   ,123  ,5    ,-18  ,94   ,31   ,27   ,24   ,19   ,14   ,32   ,26   ,24   ,18   ,15   ,7507  ,45.9 ,56.6 ,35.3 ,90.4,95.85
Windsor,2006,404.0,2.92 ,56.49 ,404.0,5.0,161.0,34.0,114.0,7.0,-11.0,94.0,32.0,26.0,22.0,20.0,15.0,31.0,27.0,24.0,18.0,13.0,7043.0,46.9,57.5,36.4,32.8  ,95.85
Windsor,2006,404.0,2.1  ,52.5  ,404.0,5.0,161.0,34.0,114.0,7.0,-11.0,94.0,32.0,26.0,22.0,20.0,15.0,31.0,27.0,24.0,18.0,13.0,7043.0,46.9,57.5,36.4,46.7  ,95.85
Windsor,2006,404  ,3.5  ,61.57 ,404  ,10   ,170  ,32   ,120  ,7    ,-11  ,95   ,32   ,28   ,22   ,20   ,13   ,31   ,25   ,24   ,20   ,12   ,7110  ,46.7 ,58   ,35.3 ,38    ,95.85
Windsor,2006,411  ,2.57 ,54.17 ,411  ,5    ,157  ,34   ,114  ,8    ,-13  ,94   ,31   ,25   ,21   ,20   ,15   ,32   ,28   ,24   ,16   ,16   ,7043  ,46.9 ,57.5 ,36.4 ,35.9  ,95.85
Windsor,2006,398  ,2.34 ,55.39 ,398  ,2    ,161  ,36   ,111  ,7    ,-7   ,94   ,32   ,26   ,23   ,16   ,15   ,31   ,27   ,23   ,18   ,13   ,6985  ,47.4 ,57.5 ,37.3 ,36.95,95.85
Windsor,2007,372.0,2.245,45.66 ,372.0,28.0,181.0,64.0,127.0,8.0,-19.5,94.0,30.0,23.5,22.0,19.0,14.5,30.5,26.5,22.0,14.0,14.0,7434.0,44.0,55.8,32.0,114.4 ,95.85
Windsor,2007,372.0,5.27 ,49    ,372.0,28.0,181.0,64.0,127.0,8.0,-19.5,94.0,30.0,23.5,22.0,19.0,14.5,30.5,26.5,22.0,14.0,14.0,7434.0,44.0,55.8,32.0,127.6 ,95.85
Windsor,2007,352  ,2.36 ,48.79 ,352  ,27   ,187  ,60   ,133  ,9    ,-19  ,96   ,30   ,22   ,22   ,18   ,16   ,31   ,28   ,22   ,13   ,13   ,7450  ,43.9 ,56   ,31.7 ,113.9 ,95.85
Windsor,2007,392  ,2.13 ,42.27 ,392  ,29   ,175  ,64   ,127  ,7    ,-20  ,93   ,30   ,25   ,22   ,20   ,13   ,30   ,25   ,22   ,15   ,15   ,7434  ,44.1 ,55.8 ,32.3 ,107.4 ,95.85
Windsor,2007,372.0,1.59 ,41.62 ,372.0,28.0,181.0,67   ,125  ,8    ,-19.5,94   ,30.0,23.5,22.0,19.0,14.5,30.5,26.5,22.0,14.0,14.0,7261  ,44.0,55.8 ,32.0,114.15,95.85
Windsor,2008,219  ,2.76 ,58.09 ,219  ,19   ,176  ,61   ,121  ,2    ,-16  ,91   ,29   ,28   ,23   ,16   ,16   ,32   ,26   ,23   ,20   ,7    ,7575.5,43.7 ,55.3 ,32.1 ,121.3 ,95.85
Windsor,2008,338  ,2.35 ,46.46 ,338  ,11   ,183  ,48   ,137  ,6    ,-13  ,96   ,30   ,25   ,22   ,18   ,15   ,25   ,25   ,24   ,9    ,9    ,7575.5,44.9 ,57.4 ,32.5 ,86.5  ,95.85
Windsor,2008,292.5,2    ,56.43 ,292.5,12.5,179.5,49.0,125.0,5.0,-15.0,96.0,29.5,27.0,22.0,18.0,15.5,32.0,25.0,23.5,14.0,9.5,7575.5,44.55,56.2,32.3,129.2 ,95.85
Windsor,2008,267  ,2.42 ,55.38 ,267  ,14   ,184  ,49   ,132  ,5    ,-17  ,97   ,28   ,28   ,22   ,20   ,16   ,32   ,24   ,24   ,18   ,10   ,7687  ,44.2 ,56.5 ,31.9 ,111.3 ,95.85
Windsor,2008,292.5,2.37 ,53.87 ,292.5,12.5,179.5,49   ,125  ,4    ,-15.0,96   ,29.5,27.0,22.0,18.0,15.5,32.0,25.0,23.5,14.0,9.5,7464  ,44.55,56.1 ,32.3,88.7  ,95.85
Windsor,2008,318  ,2.41 ,50.14 ,318  ,6    ,170  ,52   ,118  ,5    ,-14  ,96   ,32   ,26   ,22   ,18   ,15   ,32   ,25   ,23   ,10   ,10   ,7575.5,45.5 ,56.2 ,34.8 ,111.3,95.85
Windsor,2009,198  ,2.58 ,57.67 ,198  ,28   ,176  ,62   ,106  ,1    ,-23  ,90   ,30   ,27   ,21   ,20   ,16   ,31   ,28   ,24   ,18   ,16   ,8054  ,43.1 ,54.3 ,32   ,72.8  ,95.85
Windsor,2009,269  ,2.45 ,42.44 ,269  ,30   ,180  ,59   ,121  ,2    ,-18  ,92   ,31   ,27   ,22   ,20   ,16   ,32   ,27   ,24   ,18   ,15   ,7717  ,44.2 ,56.3 ,32.1 ,62.8  ,95.85
Windsor,2009,269.0,2.11 ,47.56 ,269.0,30.0,176.0,59.0,117.0,2.0,-19.0,92.0,31.0,27.0,22.0,20.0,16.0,31.0,27.0,24.0,18.0,16.0,7825.0,43.9,55.6,32.1,69.9  ,95.85
Windsor,2009,245  ,2.35 ,48    ,245  ,32   ,185  ,57   ,123  ,2    ,-19  ,92   ,31   ,25   ,24   ,20   ,-1   ,29   ,28   ,24   ,16   ,16   ,7933  ,43.6 ,56   ,31.2 ,78.9  ,95.85
Windsor,2009,284  ,2.1  ,46.92 ,284  ,33   ,169  ,62   ,117  ,2    ,-25  ,91   ,30   ,26   ,21   ,20   ,16   ,31   ,26   ,24   ,18   ,16   ,7825.0,43.9 ,55.4 ,32.4 ,67.6  ,95.85
Windsor,2009,282  ,1.87 ,42.16 ,282  ,17   ,165  ,58   ,116  ,2    ,-18  ,92   ,31   ,27   ,22   ,19   ,7    ,31   ,26   ,22   ,19   ,14   ,7458  ,45.1 ,55.6 ,34.6 ,69.9,95.85
Windsor,2010,370  ,2.86 ,49.65 ,370  ,7    ,173  ,59   ,121  ,6    ,-7   ,92   ,31   ,26   ,21   ,18   ,13   ,32   ,28   ,20   ,20   ,13   ,7395  ,45.5 ,56.4 ,34.7 ,47.7  ,46.150000000000006
Windsor,2010,522  ,2.95 ,45.82 ,522  ,8    ,169  ,54   ,124  ,21   ,-4   ,98   ,30   ,28   ,22   ,15   ,15   ,29   ,27   ,14   ,14   ,14   ,7079  ,46.9 ,58.2 ,35.7 ,44.6  ,46.150000000000006
Windsor,2010,491.5,3.32 ,47.5  ,491.5,7.5,171.0,51.0,126.5,12.5,-6.0,97.0,29.5,26.5,21.5,16.5,14.0,30.5,27.5,21.5,16.5,13.5,7154.0,52.2,47.0,35.7,39.8  ,46.150000000000006
Windsor,2010,461  ,3.42 ,49.52 ,461  ,9    ,178  ,48   ,134  ,10   ,-8   ,98   ,27   ,27   ,24   ,19   ,15   ,32   ,28   ,24   ,18   ,13   ,7250  ,46.3 ,58.2 ,34.4 ,64.3  ,46.150000000000006
Windsor,2010,491.5,3.32,47.5,491.5,7.5,171.0,51.0,126.5,12.5,-6.0,97.0,29.5,26.5,21.5,16.5,14.0,30.5,27.5,21.5,16.5,13.5,7154  ,52.2,47.0,35.7,46.599999999999994,46.150000000000006
Windsor,2010,491.5,3.32,49.14 ,491.5,7.5,171.0,51.0,126.5,12.5,-6.0,97.0,29.5,26.5,21.5,16.5,14.0,30.5,27.5,21.5,16.5,13.5,7154.0,52.2,47.0,35.7,46.599999999999994,46.150000000000006
Windsor,2010,563  ,3.96 ,44.24 ,563  ,3    ,156  ,44   ,129  ,15   ,-5   ,96   ,29   ,25   ,21   ,13   ,13   ,29   ,26   ,23   ,15   ,15   ,6660  ,48   ,58.4 ,37.6 ,46.599999999999994,46.150000000000006
Windsor,2010,370  ,2.86 ,49.65 ,370  ,7    ,173  ,59   ,121  ,6    ,-7   ,92   ,31   ,26   ,21   ,18   ,13   ,32   ,28   ,20   ,20   ,13   ,7395  ,56.4 ,34.7 ,35.7,45.5  ,47.7  
Windsor,2010,522  ,2.95 ,45.82 ,522  ,8    ,169  ,54   ,124  ,21   ,-4   ,98   ,30   ,28   ,22   ,15   ,15   ,29   ,27   ,14   ,14   ,14   ,7079  ,58.2 ,35.7 ,35.7,46.9  ,44.6  
Windsor,2010,491.5,3.32 ,47.5  ,491.5,7.5,171.0,51.0,126.5,12.5,-6.0,97.0,29.5,26.5,21.5,16.5,14.0,30.5,27.5,21.5,16.5,13.5,7154.0,52.2,47.0,35.7,46.599999999999994,39.8  
Windsor,2010,461  ,3.42 ,49.52 ,461  ,9    ,178  ,48   ,134  ,10   ,-8   ,98   ,27   ,27   ,24   ,19   ,15   ,32   ,28   ,24   ,18   ,13   ,7250  ,58.2 ,34.4 ,35.7,46.3  ,64.3  
Windsor,2010,563  ,3.96 ,44.24 ,563  ,3    ,156  ,44   ,129  ,15   ,-5   ,96   ,29   ,25   ,21   ,13   ,13   ,29   ,26   ,23   ,15   ,15   ,6660  ,58.4 ,37.6 ,270  ,48    ,46.150000000000006
Windsor,2011,450.0,3.97 ,55.48 ,450.0,26.0,162.0,54.0,125.0,7.0,-22.0,96.0,30.0,27.0,22.0,19.0,15.0,31.0,25.0,24.0,20.0,15.0,7981.0,57.1,34.5,260.0,45.7,99.0
Windsor,2011,450  ,4.54 ,55.28 ,450  ,24   ,162  ,54   ,131  ,8    ,-22  ,97   ,29   ,28   ,22   ,19   ,14   ,31   ,25   ,24   ,20   ,14   ,7981.0,57.2 ,34.2 ,260.0,45.7  ,99.0
Windsor,2011,366  ,2.74 ,47.83 ,366  ,26   ,164  ,59   ,119  ,4    ,-24  ,95   ,30   ,27   ,21   ,18   ,15   ,31   ,26   ,22   ,17   ,14   ,8064  ,55.5 ,34.5 ,260.0,45    ,99.0
Windsor,2011,416  ,5.46 ,62.35 ,416  ,26   ,174  ,48   ,125  ,7    ,-20  ,96   ,32   ,25   ,22   ,18   ,16   ,32   ,26   ,24   ,20   ,16   ,7981  ,57.1 ,33.7 ,260.0,45.4  ,99    
Windsor,2011,456  ,5.64 ,57.26 ,456  ,27   ,161  ,55   ,125  ,5    ,-28  ,96   ,29   ,26   ,23   ,19   ,15   ,31   ,24   ,24   ,20   ,15   ,7981.0,57   ,34.5 ,260.0,45.8  ,99.0
Windsor,2011,450.0,5.66 ,60.89 ,450.0,26.0,162.0,54.0,125.0,7.0,-22.0,96.0,30.0,27.0,22.0,19.0,15.0,31.0,25.0,24.0,20.0,15.0,7981.0,57.1,34.5,260.0,45.7,99.0
Windsor,2011,565  ,2.18 ,50.14 ,565  ,14   ,153  ,50   ,128  ,9    ,-21  ,97   ,32   ,27   ,20   ,19   ,9    ,30   ,25   ,23   ,15   ,15   ,7422  ,57.8 ,36.9 ,260  ,47.4  ,99.0
Windsor,2012,321  ,2.85 ,42.49 ,321  ,11   ,168  ,40   ,129  ,5    ,-15  ,91   ,32   ,24   ,24   ,17   ,14   ,31   ,27   ,23   ,19   ,16   ,6562  ,57.9 ,35.3 ,260.0,46.6  ,95.85
Windsor,2012,483  ,1.93 ,36.62 ,483  ,8    ,164  ,28   ,137  ,12   ,-12  ,97   ,32   ,23   ,23   ,19   ,11   ,32   ,25   ,24   ,20   ,2    ,6464  ,59.4 ,36.4 ,260.0,47.9  ,95.85
Windsor,2012,511  ,1.76 ,41.43 ,511  ,9    ,166  ,32   ,140  ,14   ,-14  ,94   ,24   ,24   ,24   ,18   ,14   ,32   ,28   ,21   ,20   ,1    ,6534  ,59.4 ,36.2 ,260.0,47.9  ,95.85
Windsor,2012,414  ,2.085,38.96,414  ,9    ,163  ,35   ,129  ,5    ,-14  ,94   ,25   ,25   ,21   ,18   ,16   ,32   ,26   ,23   ,20   ,1    ,6782  ,57.7 ,36.4 ,260.0,47    ,95.85
Windsor,2012,441  ,2.24 ,38.96 ,441  ,9    ,172  ,31   ,136  ,13   ,-15  ,95   ,31   ,22   ,22   ,18   ,16   ,32   ,24   ,24   ,20   ,16   ,6774  ,59.2 ,35   ,260.0,47.1  ,95.85
Windsor,2012,479  ,2.9  ,38.96 ,479  ,9    ,160  ,29   ,132  ,8    ,-17  ,94   ,22   ,22   ,22   ,17   ,15   ,31   ,25   ,23   ,20   ,8    ,6422  ,59.4 ,36.4 ,260.0,47.9  ,95.85
Windsor,2012,615  ,1.64 ,34.73 ,615  ,5    ,147  ,25   ,139  ,20   ,-12  ,97   ,29   ,25   ,20   ,19   ,15   ,25   ,25   ,23   ,17   ,1    ,6021  ,60.4 ,38.6 ,260  ,49.5  ,95.85
Windsor,2013,342  ,1.85 ,47.22 ,342  ,18   ,183  ,61   ,120  ,2    ,-17  ,90   ,32   ,28   ,19   ,19   ,14   ,28   ,28   ,22   ,16   ,16   ,7643  ,55.1 ,32.9 ,260.0,44    ,95.85
Windsor,2013,495  ,2.57 ,38.05 ,495  ,12   ,176  ,47   ,127  ,10   ,-15  ,94   ,32   ,28   ,24   ,19   ,14   ,32   ,28   ,24   ,12   ,12   ,7138  ,56.6 ,33.9 ,260.0,45.2  ,95.85
Windsor,2013,529  ,1.89 ,42.59 ,529  ,19   ,176  ,48   ,134  ,12   ,-16  ,94   ,32   ,28   ,19   ,19   ,16   ,29   ,23   ,23   ,20   ,9    ,7306  ,56.7 ,34.3 ,260.0,45.5  ,95.85
Windsor,2013,404  ,1.89,42.02 ,404  ,15   ,186  ,60   ,123  ,7    ,-17  ,92   ,32   ,26   ,21   ,18   ,15   ,32   ,28   ,24   ,14   ,14   ,7490  ,55.1 ,33.7 ,260.0,44.4  ,95.85
Windsor,2013,484.0,1.89,42.59,484.0,16.5,176.0,51.0,125.5,10.5,-16.5,93.5,32.0,28.0,19.0,19.0,14.0,31.5,28.0,23.0,15.0,12.5,7458  ,56.35,33.8,260.0,45.1,95.85
Windsor,2013,490  ,1.7  ,43.59 ,490  ,18   ,175  ,50   ,133  ,11   ,-17  ,93   ,31   ,28   ,18   ,18   ,14   ,31   ,28   ,23   ,19   ,13   ,7159  ,56.5 ,33.5 ,260.0,45    ,95.85
Windsor,2013,484.0,1.89,44.48 ,484.0,16.5,176.0,51.0,125.5,10.5,-16.5,93.5,32.0,28.0,19.0,19.0,14.0,31.5,28.0,23.0,15.0,12.5,7306.0,56.35,33.8,260.0,45.1,95.85
Windsor,2013,478  ,2.48 ,37.17 ,478  ,7    ,176  ,52   ,124  ,11   ,-13  ,94   ,32   ,26   ,19   ,19   ,14   ,32   ,27   ,22   ,12   ,12   ,6914  ,56.2 ,35   ,260  ,45.6  ,95.85
